client_id,product_category_name,utm_source,utm_content,utm_campaign,date,cpc
2f3a47a8a4ea5ac9b1e0fe8171e1a264,Договор на текущий счет для дебетовой карты,yandex_rsya,,48,2022-04-21,5869
ccdf51f949bd08d60b9759e7a615a11a,Кредитная карта,yandex_dzen,,19,2022-04-21,6165
d576081e21c06339d6653effffaf982f,Договор на текущий счет для дебетовой карты,yandex_dzen,,3,2022-04-21,15867
3d65aa06f31dfdfa2b6a064e7769a160,Кредитная карта,telegram,AETemp,13,2022-04-21,25687
5a59cee4cc40c70f856c5bc88e26fd83,Договор на текущий счет для дебетовой карты,telegram,psy_citati,25,2022-04-21,13293
33d08ec306c5be2a9c5a935717b7be8c,Кредитная карта,telegram,zaconodatel,39,2022-04-21,20458
96ac86873580b197903d6d1f78057157,Кредитная карта,yandex_rsya,,11,2022-04-21,14169
eaccd6bf5165f1ecffa61d3dd0cfa407,Кредитная карта,yandex_rsya,,26,2022-04-21,47227
51ddb4a244e87bf907abf7dbd44d9a01,Договор на текущий счет для дебетовой карты,telegram,campcode,26,2022-04-21,48119
80f66c155aeac674654de60af436b71d,Договор на текущий счет для дебетовой карты,yandex_dzen,,45,2022-04-21,18278
b913cab1fcfba347be5cf6ea0ef31cd7,Договор на текущий счет для дебетовой карты,partner,banki_ru,2,2022-04-21,20378
03d925c0e7fd7a800668da6f1e15eb46,Кредитная карта,yandex_dzen,,12,2022-04-21,10360
2eeedf4baab65b16c2f389a6797a9f52,Договор на текущий счет для дебетовой карты,yandex_rsya,,17,2022-04-21,41620
5f49fa71061997f6577608e6a274cf14,Договор на текущий счет для дебетовой карты,telegram,reginadoctor,32,2022-04-21,9097
b473299e1a6941121b967a0d63306780,Договор на текущий счет для дебетовой карты,yandex_dzen,,29,2022-04-21,26353
2eec4fdfc499ed8e4e82c233129bd18c,Кредитная карта,yandex_dzen,,13,2022-04-21,24239
61f8bf38daa6434d3a77ea164332c29a,Кредитная карта,partner,m_video,48,2022-04-21,49514
a911e79701e10061c74cd833ab266b4e,Кредитная карта,partner,aliexpress,8,2022-04-21,49702
b45acd84c20a8540f135bfb5f1e22304,Кредитная карта,yandex_rsya,,18,2022-04-21,20677
d7bdb05646a6e68c7852615faeb2fccd,Кредитная карта,telegram,HotSalesNFT,9,2022-04-21,23508
171b42780fd0307f5058bec324bc49ab,Кредитная карта,yandex_dzen,,23,2022-04-21,4707
7b8874cda87e458a599eb51805abb5e7,Кредитная карта,telegram,uletet2021,32,2022-04-21,4218
7c676bb027265f9946742ded782ee044,Кредитная карта,partner,holodilnik_ru,49,2022-04-21,46109
5a95198328631e1eab74c9fc9832a943,Кредитная карта,yandex_rsya,,24,2022-04-21,16950
062064e857fe754f66e97cc125578456,Договор на текущий счет для дебетовой карты,yandex_rsya,,2,2022-04-22,10081
bedb6ee2d9628ca88a5687b5785e6884,Кредитная карта,yandex_rsya,,45,2022-04-22,23201
1ec8b2835afc30e5bc0502a2f127c2f8,Договор на текущий счет для дебетовой карты,yandex_rsya,,36,2022-04-22,5786
54b55257bf2c7b39828e00e6fd790a2f,Договор на текущий счет для дебетовой карты,yandex_dzen,,21,2022-04-22,34233
c88b851d0c989f817812489aea3a335a,Кредитная карта,telegram,arthivecom,34,2022-04-22,34284
1954ed79fee6103f1af4cc211c4caff0,Договор на текущий счет для дебетовой карты,telegram,kotsnews_poddubny,39,2022-04-22,39230
461420fe10997841549af6d7bb27e03e,Договор на текущий счет для дебетовой карты,partner,aliexpress,0,2022-04-22,43296
bc162dab328947b7433ee954b600b8e0,Кредитная карта,yandex_rsya,,23,2022-04-22,17954
a5700cc5bb0772f428d5ff23bda94548,Кредитная карта,partner,m_video,5,2022-04-22,11423
c1226f32376230a4cc87877688653f9d,Кредитная карта,yandex_rsya,,29,2022-04-22,15900
337c478ab6a984c7898dcb528b4a6cd6,Договор на текущий счет для дебетовой карты,yandex_dzen,,31,2022-04-22,23111
a6e585e17797f5c78b928610b7ec5111,Кредитная карта,telegram,oprf_official,38,2022-04-22,14369
9a43bafc3d50f31f5b2d708252d5b9e8,Договор на текущий счет для дебетовой карты,partner,megafon,21,2022-04-22,11140
c7d1b5087394375d897e5db730d42b52,Кредитная карта,telegram,rybar,33,2022-04-22,27237
8eea37e384880b13f089ee60169fa14f,Кредитная карта,yandex_dzen,,30,2022-04-22,7985
359ae6681e8c859e892db961ca1f6661,Договор на текущий счет для дебетовой карты,telegram,thegraschenkov,46,2022-04-22,42107
97c9adca3665c48101f29cc32af8570f,Кредитная карта,yandex_rsya,,3,2022-04-22,14350
2fb1f91d83e5e16ec63c2984be186c68,Договор на текущий счет для дебетовой карты,yandex_rsya,,8,2022-04-22,27312
001d18d5a91960195ef9b19267062357,Договор на текущий счет для дебетовой карты,yandex_rsya,,34,2022-04-22,24231
47938ba63b9bf3f11b1337e68572910b,Кредитная карта,partner,holodilnik_ru,10,2022-04-22,9813
0ee2b78a366e19156e2d6616196616ab,Кредитная карта,telegram,psyx0,29,2022-04-22,29567
5f385208e5fb3cc7758e2c1181fac925,Договор на текущий счет для дебетовой карты,telegram,redmond_smart_home,15,2022-04-22,38645
fc6a96e4fd0dc1888a2b49c06f4ec8b8,Кредитная карта,partner,sravni_ru,47,2022-04-22,5696
2f3a47a8a4ea5ac9b1e0fe8171e1a264,Договор на текущий счет для дебетовой карты,telegram,danirmath,13,2022-04-22,4592
e8b1ef9008bd7c07cc0fafa97ac83554,Кредитная карта,yandex_rsya,,40,2022-04-22,20692
deb3d15832a3f777d48dceb277743790,Кредитная карта,yandex_dzen,,21,2022-04-22,17596
6ef5d13408e3418e0a6ba7c4b62e0424,Кредитная карта,partner,m_video,48,2022-04-22,46102
677327ee34b1f506a86c173382ba8cdf,Кредитная карта,partner,sravni_ru,13,2022-04-22,10248
d2afd66c66d917f452033b5ee7ac0a23,Договор на текущий счет для дебетовой карты,yandex_dzen,,14,2022-04-22,47611
e9581b50519816742efe2904bc6552c1,Кредитная карта,yandex_rsya,,8,2022-04-22,14223
c79a2a12bb5adc58d04ea71969f50d38,Кредитная карта,yandex_dzen,,6,2022-04-22,23166
86a09caa6e73d3e40572cf0ba4ca5a75,Договор на текущий счет для дебетовой карты,yandex_dzen,,39,2022-04-22,30306
0628a130db61347ffd2b4f09911da1f2,Договор на текущий счет для дебетовой карты,partner,banki_ru,33,2022-04-22,6576
0cf929973b4116b69e3a118cbf231905,Договор на текущий счет для дебетовой карты,yandex_dzen,,34,2022-04-22,8723
78e11d1dd02e5bb6e031674c6b6f1414,Договор на текущий счет для дебетовой карты,yandex_dzen,,6,2022-04-22,5276
50639c1f6eaa81f288654124a2c8c42e,Договор на текущий счет для дебетовой карты,partner,holodilnik_ru,10,2022-04-22,19627
05cfcb304c534d590db8419d1917cc48,Кредитная карта,telegram,knistavka,26,2022-04-22,6660
b7b846af1988d02c0bc35c3f96d13b1d,Договор на текущий счет для дебетовой карты,telegram,nftcolector,4,2022-04-22,15961
d8d01226677aa57aedb1345bdfe60b3d,Кредитная карта,yandex_dzen,,5,2022-04-22,43905
8f36f766574dbeaf26aaa79ce1c5303d,Договор на текущий счет для дебетовой карты,telegram,SVETSKlE_HRONIKI,44,2022-04-22,32867
c2cbe92199a1e54f0acea11e53149bee,Кредитная карта,partner,m_video,18,2022-04-22,18135
8ed733d2fd1fe6eaca8e5a37db2cffe1,Кредитная карта,yandex_rsya,,24,2022-04-22,6426
df9a71df84c9ae11a7a8dbd567f30c00,Договор на текущий счет для дебетовой карты,telegram,pythonist24,5,2022-04-22,14764
b6f064095854f5f3d9bd294a8d4eea93,Договор на текущий счет для дебетовой карты,telegram,navalny,14,2022-04-22,16953
75370d888a0f2d46e363acb238ad4385,Договор на текущий счет для дебетовой карты,yandex_rsya,,15,2022-04-22,20741
e8fd795570bb948a3c894fee7fe324ea,Кредитная карта,telegram,my_otvet,34,2022-04-22,29331
d3987a8731e782e474f4f2fff02971a0,Договор на текущий счет для дебетовой карты,telegram,sberbank,9,2022-04-22,13338
c34f7686d38289787c383749027fbb11,Кредитная карта,telegram,zhidkovskiy_talk,36,2022-04-22,42952
5c05310b3208125112a3b463daab539a,Договор на текущий счет для дебетовой карты,telegram,faktologic,36,2022-04-22,41643
38e98ebd2ffc9b430dc264e4ce094c20,Кредитная карта,partner,megafon,46,2022-04-22,4776
379173c4b24c3666bd9c641bcfde60b4,Кредитная карта,yandex_dzen,,23,2022-04-22,8892
2799877a1e5c7ceb1c5864e69b37e1dd,Кредитная карта,yandex_dzen,,40,2022-04-22,43925
53d7acc1eda2aa0db67539f078ea5752,Договор на текущий счет для дебетовой карты,partner,aliexpress,32,2022-04-22,29761
6862d24a1590a471d0e5b56948a7dc4c,Договор на текущий счет для дебетовой карты,telegram,nft4you_news,27,2022-04-22,30151
5b37b1aef18a0a324dc5c7c1fd454242,Договор на текущий счет для дебетовой карты,telegram,vysokygovorit,47,2022-04-22,38945
d59a4fd9dd123c0f119d1e61c2ed0752,Кредитная карта,telegram,DeadHold,23,2022-04-22,42205
29026082778c9b079559909d9535d2d5,Договор на текущий счет для дебетовой карты,partner,banki_ru,24,2022-04-22,34722
d7b7b347361e922526606917afa659ac,Кредитная карта,yandex_dzen,,33,2022-04-22,8075
2e595f085f83d4551898bbc7a8fb1aae,Кредитная карта,telegram,mintsifry,45,2022-04-22,48038
4753de1495f89abb658b626e677dc7ca,Договор на текущий счет для дебетовой карты,yandex_rsya,,13,2022-04-22,45243
db8f36222812421f90aa0bf12aa7c21d,Кредитная карта,telegram,your_fresh_news,39,2022-04-22,38685
b900015317a8cd2c2aea1c0a46631268,Кредитная карта,telegram,brushes_and_patterns,17,2022-04-22,48090
e83319d6c31027dd4ce14a2f8f6a3292,Кредитная карта,yandex_dzen,,39,2022-04-22,45230
b4b15e23f9cffc8d137c2925a4786e21,Договор на текущий счет для дебетовой карты,yandex_rsya,,38,2022-04-22,11497
a17a9963305344e6d7bf46f439f212de,Договор на текущий счет для дебетовой карты,telegram,Muskich,45,2022-04-22,39709
fd0fc1c17fb41b68e3c05779fb218392,Кредитная карта,yandex_dzen,,28,2022-04-22,6969
708cca0aa1c5573e0e23a5f4a656cf9a,Кредитная карта,telegram,moscowmap,37,2022-04-22,14483
ae892af78c242c9e322a03adbe626f44,Кредитная карта,partner,holodilnik_ru,23,2022-04-22,33716
a3f50bb753a62075c9852ef94e29026b,Кредитная карта,telegram,vtosters,12,2022-04-22,27232
db0b05b26e9e3c424f792e6ebfb995d9,Кредитная карта,partner,m_video,30,2022-04-22,28430
29b2d584ceb0894b2b7fc8e3ce89e296,Кредитная карта,partner,banki_ru,5,2022-04-22,13476
17f171a6d74f8c9646bd78ba2715f350,Договор на текущий счет для дебетовой карты,yandex_dzen,,23,2022-04-22,42653
2f3a47a8a4ea5ac9b1e0fe8171e1a264,Кредитная карта,telegram,mscculture,46,2022-04-22,45042
d785fbd60e004202530ecd3cbbf19be1,Договор на текущий счет для дебетовой карты,yandex_rsya,,43,2022-04-22,15873
ef4e85eee59f8671cff001092a752000,Кредитная карта,yandex_dzen,,12,2022-04-22,25942
75ce22bdf2208583eb0761f52c1989d1,Кредитная карта,yandex_rsya,,15,2022-04-22,29253
e19aa2cca9b6b7e4149d9cc256ac7771,Договор на текущий счет для дебетовой карты,partner,aliexpress,20,2022-04-22,27425
a78fa095689fe5e3ae1b19a68c900524,Кредитная карта,telegram,notonlybanksy,36,2022-04-22,17268
76284d91778411f7c4a3e4a242ea48e9,Договор на текущий счет для дебетовой карты,telegram,storis_oboi,34,2022-04-22,20228
aba38a8b0a24a664764b32542c525d4a,Договор на текущий счет для дебетовой карты,telegram,thebyk,10,2022-04-22,41050
e18b6f2036da4003784360863c9a351d,Договор на текущий счет для дебетовой карты,partner,m_video,42,2022-04-22,36173
d5ca670defe09f8c73b3935c7c331b0e,Договор на текущий счет для дебетовой карты,yandex_rsya,,27,2022-04-22,34548
285a5bae4466631b4885cc6690df8dfa,Кредитная карта,yandex_dzen,,17,2022-04-22,35266
8e2afffb13d48d30a38bd2562e258897,Договор на текущий счет для дебетовой карты,telegram,aeroflot_official,11,2022-04-22,16579
013987aac0cdabcef365584f7e3caf58,Договор на текущий счет для дебетовой карты,partner,aliexpress,4,2022-04-22,6879
0d45902eaddae918efce5658f2740444,Договор на текущий счет для дебетовой карты,partner,megafon,8,2022-04-22,9863
702c451500b35d07af562db2aaab78a6,Кредитная карта,partner,holodilnik_ru,34,2022-04-22,41647
2d157d0a86796f2cf521a806c9367584,Кредитная карта,yandex_rsya,,43,2022-04-22,13620
0d6de8b93d3178a1729fde8840a6f4da,Договор на текущий счет для дебетовой карты,telegram,Muskich,15,2022-04-22,31156
750a989e96fac8ea8a6857d17b3b788e,Кредитная карта,yandex_dzen,,1,2022-04-22,4399
6de93621beeb7a60ba6925fdfc90d204,Договор на текущий счет для дебетовой карты,yandex_rsya,,24,2022-04-22,15870
e576e644a15adae88196f85447752109,Договор на текущий счет для дебетовой карты,partner,holodilnik_ru,35,2022-04-22,38016
4d2609953d1f803bc3f82a9970c36e8d,Кредитная карта,yandex_dzen,,11,2022-04-22,25334
6d349affdade901d7869039ff5fef4ae,Договор на текущий счет для дебетовой карты,partner,banki_ru,25,2022-04-22,38960
48644c79fa7f2fe41aa0e70192d2b760,Договор на текущий счет для дебетовой карты,telegram,uletet2021,44,2022-04-22,20990
e5485c935541f8d30e46b1dc4150887a,Договор на текущий счет для дебетовой карты,partner,aliexpress,30,2022-04-22,20516
c1f15f42d0153fe06e148bd5a618ec01,Договор на текущий счет для дебетовой карты,yandex_rsya,,10,2022-04-22,15979
ad664b72a7ec07421d83444ca0982c4c,Кредитная карта,yandex_rsya,,46,2022-04-22,34212
e6d379db4337e510caa53c93104dfbc0,Договор на текущий счет для дебетовой карты,telegram,ogrtz,6,2022-04-22,48530
38b4288359d5da16da818340a6df6c73,Договор на текущий счет для дебетовой карты,telegram,phtgr,8,2022-04-22,7126
c5f68ec69391e42702fbaa4f2204997d,Договор на текущий счет для дебетовой карты,yandex_rsya,,12,2022-04-22,25464
1db5b052f6f29caeb04b742c3b3d5ac1,Кредитная карта,telegram,infomoscow24,26,2022-04-22,39729
4a27aca65c92d7713237ee47761b9505,Договор на текущий счет для дебетовой карты,yandex_rsya,,15,2022-04-22,41511
673506c2e3248f736041d3ecb6f3d9c5,Договор на текущий счет для дебетовой карты,telegram,ligapsh,24,2022-04-22,31768
319f72dc3305fa137f0a136de962286d,Договор на текущий счет для дебетовой карты,yandex_dzen,,46,2022-04-22,11971
abbd5699ead6449bc560a57280feea2f,Договор на текущий счет для дебетовой карты,yandex_dzen,,22,2022-04-22,38602
f7903ce4c1b50e306790b08b1acd2bdf,Кредитная карта,yandex_rsya,,42,2022-04-22,41852
71dbb978816d081bd4e0135a3dd882d6,Кредитная карта,yandex_dzen,,39,2022-04-22,4559
0907a839f30ba1553d45d9f39518e045,Договор на текущий счет для дебетовой карты,yandex_rsya,,49,2022-04-22,41843
1caf5fc4faac88bb41f2470ece9979e2,Договор на текущий счет для дебетовой карты,telegram,checkintime,11,2022-04-22,44787
386a3463b135bc90fe4f8fc9ac9640a5,Кредитная карта,yandex_dzen,,24,2022-04-22,7280
ed237d820424a1977ffaf6124d59bfa7,Договор на текущий счет для дебетовой карты,telegram,kremlinmuseums,21,2022-04-22,46760
58e4eb295d608716917e96c530114908,Кредитная карта,partner,sravni_ru,36,2022-04-22,16250
9ad7c5baff43629f7f04d4e6ac5fd648,Договор на текущий счет для дебетовой карты,yandex_dzen,,21,2022-04-22,31859
94ef071d7507269ef284d9e08ec84cfb,Договор на текущий счет для дебетовой карты,partner,m_video,8,2022-04-22,17107
438ad0d0994636c4557290d7c7fbc9f1,Кредитная карта,partner,banki_ru,7,2022-04-22,4469
de24944de14f296725066951dda25893,Кредитная карта,yandex_dzen,,28,2022-04-22,24187
331aa56ff3be9058362046784d56e703,Кредитная карта,telegram,damotvets,21,2022-04-22,17564
35e0810d07c50360aff8f47b8937e7ff,Договор на текущий счет для дебетовой карты,yandex_dzen,,41,2022-04-22,21143
676529be48b45d072e6a3c397f34c8ce,Договор на текущий счет для дебетовой карты,telegram,awdee,38,2022-04-22,14796
aa8970426bf549a694dff90b30fde6fa,Договор на текущий счет для дебетовой карты,yandex_dzen,,31,2022-04-22,47573
1f1403a974d450c598ac5936814e2ba8,Договор на текущий счет для дебетовой карты,yandex_rsya,,13,2022-04-22,33133
d25a84c3903d829a217dd1fd02377034,Договор на текущий счет для дебетовой карты,yandex_rsya,,28,2022-04-22,11684
ea3b3bd58790feaadd50dd7f4f8840ee,Договор на текущий счет для дебетовой карты,yandex_rsya,,5,2022-04-22,32474
f480aca56159e6703d232fbc08eda6eb,Договор на текущий счет для дебетовой карты,yandex_rsya,,49,2022-04-22,43853
b5a2da1a5acd62225e95badd3ed4212c,Договор на текущий счет для дебетовой карты,partner,m_video,15,2022-04-22,39939
9c7162001e835af436dfe99990b5d3ab,Кредитная карта,yandex_rsya,,48,2022-04-23,40824
377844fbe6ce07cf3ac042e30b76cdbd,Договор на текущий счет для дебетовой карты,yandex_rsya,,41,2022-04-23,9756
0a5bfac9218f19267ab67755df8a620c,Кредитная карта,telegram,graphicstory,12,2022-04-23,35445
44dc786d46c9f952adcadcee25c922a8,Кредитная карта,yandex_rsya,,8,2022-04-23,22189
ab12728330c9374681672d8d483b8fa8,Кредитная карта,yandex_rsya,,11,2022-04-23,36158
ee8cc956d17f98581d71944ac2aa610c,Договор на текущий счет для дебетовой карты,telegram,otvetyekz,39,2022-04-23,24963
1efa398f2623bd1eddc1ccfdc3a15305,Кредитная карта,partner,sravni_ru,23,2022-04-23,47544
d03a6d9387942006ec16f33961aa96cb,Договор на текущий счет для дебетовой карты,yandex_dzen,,27,2022-04-23,31521
00021cd7b00abc41b066921e5b24e599,Договор на текущий счет для дебетовой карты,yandex_rsya,,48,2022-04-23,10089
2a95e39e57c88121c0865e34e5794bda,Договор на текущий счет для дебетовой карты,yandex_dzen,,16,2022-04-23,34923
c72a979e3ec76c407da7a0f8c2183262,Кредитная карта,yandex_dzen,,43,2022-04-23,37666
80265ae98baa9a98d1d87e9a8e0d68b9,Кредитная карта,yandex_rsya,,33,2022-04-23,39205
ea9d5ca5eb5d36f470a4a1881200e809,Договор на текущий счет для дебетовой карты,partner,sravni_ru,10,2022-04-23,44230
ccedf618e7e1914cd474df89d7059eae,Договор на текущий счет для дебетовой карты,yandex_dzen,,11,2022-04-23,9457
de24944de14f296725066951dda25893,Договор на текущий счет для дебетовой карты,partner,holodilnik_ru,35,2022-04-23,15225
2f6c1646ed5586710ba0834ed7064380,Кредитная карта,partner,banki_ru,15,2022-04-23,36942
f5b5a5412c51ca3484cfbc289db7092f,Договор на текущий счет для дебетовой карты,yandex_rsya,,37,2022-04-23,24650
ca573068f682b647c4ec50cf1a3c8040,Договор на текущий счет для дебетовой карты,partner,aliexpress,1,2022-04-23,34172
0afd625999d00a73f787209fd5cfe957,Договор на текущий счет для дебетовой карты,yandex_dzen,,12,2022-04-23,34621
19fc83e963938e10559164146b74cefb,Кредитная карта,partner,banki_ru,23,2022-04-23,46684
baca4f603b90b0592bcc9be16aaba332,Договор на текущий счет для дебетовой карты,yandex_rsya,,20,2022-04-23,11668
cb0b47bd527cdb9c8aa543bb693fd4fe,Договор на текущий счет для дебетовой карты,yandex_rsya,,13,2022-04-23,43814
1ef7a0ffeb7e395f4759ec09abb4d2dd,Договор на текущий счет для дебетовой карты,yandex_rsya,,8,2022-04-23,29903
9e3ae54e372e4de1a06c3b7013acca21,Кредитная карта,yandex_rsya,,0,2022-04-23,29401
4c2262cf57b6f687f96b9ffcb28dd8b3,Кредитная карта,telegram,risui_hudojnik,31,2022-04-23,9619
2214fc3626bb866a136218b3181e700c,Кредитная карта,telegram,tinkoff_invest_official,5,2022-04-23,45672
304cc99eeac4873907e3507c73f12ba6,Договор на текущий счет для дебетовой карты,yandex_dzen,,28,2022-04-23,20877
5cc9e169dcfd1516387c83b517cb4329,Договор на текущий счет для дебетовой карты,yandex_rsya,,15,2022-04-23,8618
a9af22f1e89f6260d547bdc7551bf2aa,Кредитная карта,yandex_rsya,,2,2022-04-23,36008
01323be357dc599a9433ce7505afbc75,Кредитная карта,yandex_rsya,,38,2022-04-23,12424
9a3857e5eb2dace2e5614c1317f8592d,Договор на текущий счет для дебетовой карты,telegram,A4omg,33,2022-04-23,48869
23b6365326d6c3c4204fedd0133f2e78,Договор на текущий счет для дебетовой карты,partner,m_video,46,2022-04-23,31388
5d6beae0bd5491d8956e6c56dc81fc76,Кредитная карта,partner,megafon,17,2022-04-23,18954
6d14184f3f8846386d53df84a3182d26,Кредитная карта,telegram,deeptoweb,32,2022-04-23,6903
f67685a395800113eb84fa51aa070a78,Кредитная карта,yandex_dzen,,21,2022-04-23,6252
1abe081dccae1fa7670899627d71d488,Кредитная карта,yandex_dzen,,42,2022-04-23,49840
f205b706d2f0b20a5aa758f1a486e9ae,Договор на текущий счет для дебетовой карты,yandex_rsya,,39,2022-04-23,42334
04b372a03fc5ad441d94765aa368c076,Кредитная карта,yandex_dzen,,23,2022-04-23,30114
9b640c20c093285e74b6e6071f5b64cf,Кредитная карта,yandex_rsya,,6,2022-04-23,39526
4dc744fb7b7eb8ac080106b9da8b8f97,Договор на текущий счет для дебетовой карты,yandex_dzen,,36,2022-04-23,34376
4a1704ae4c8efae74a56732e4590f568,Кредитная карта,partner,holodilnik_ru,9,2022-04-23,46011
556c45887a9f2c187d7a3f84e249735f,Кредитная карта,partner,holodilnik_ru,33,2022-04-23,48631
825d7adb17b2f065f38525f6b60d8a1e,Договор на текущий счет для дебетовой карты,yandex_rsya,,5,2022-04-23,18202
5ad54288562f339b5e2b908f521898ee,Кредитная карта,partner,aliexpress,37,2022-04-23,13303
aab8579e8b17bfd378912254de7dc6bf,Договор на текущий счет для дебетовой карты,yandex_dzen,,38,2022-04-23,35601
99abaa4b9181b5bd2a7c0050622b16e9,Кредитная карта,telegram,stihipoet,35,2022-04-23,7061
3f6f829d251ffe982de7ac1966eed572,Кредитная карта,telegram,zatelecom,29,2022-04-23,12837
27f891931a4479df241ee8a40380707e,Кредитная карта,yandex_rsya,,35,2022-04-23,22397
fda1249f37edcd528bec0f830e3e5c45,Кредитная карта,yandex_dzen,,20,2022-04-23,27579
9aad9bfc0b17aaf45065163abe18906c,Кредитная карта,yandex_dzen,,38,2022-04-23,39895
3a21718bbaa30f43d01c1e91cb72646d,Договор на текущий счет для дебетовой карты,yandex_rsya,,31,2022-04-23,32742
254ceb7232f778e3afd5c1abe10d494f,Договор на текущий счет для дебетовой карты,telegram,dimsmirnov175,29,2022-04-23,45837
818b96589d9069ceff7629e438668f9a,Договор на текущий счет для дебетовой карты,telegram,otvet_001,28,2022-04-23,38792
4143338c40ce0cd86ecf84bb75832a7b,Договор на текущий счет для дебетовой карты,partner,m_video,48,2022-04-23,30388
89822b4728c8581bab5b89cf31bf391a,Договор на текущий счет для дебетовой карты,telegram,vvgladkov,41,2022-04-23,49181
11c046c80ff72db25dd9b81ea0182da7,Кредитная карта,partner,megafon,7,2022-04-23,23244
329ab69739b3cf6e8a8e818011149a81,Договор на текущий счет для дебетовой карты,telegram,kstati_p,38,2022-04-23,45353
032739605ad674884421d8f97b13e5b0,Кредитная карта,partner,aliexpress,29,2022-04-23,13389
0d2e84b38fd3bcf316c9779b6603a605,Договор на текущий счет для дебетовой карты,yandex_rsya,,0,2022-04-23,30739
89e914449368edaa6c5de107db28d0c5,Договор на текущий счет для дебетовой карты,partner,banki_ru,22,2022-04-23,4059
842e59ad053f74f1d379f40e2114d6fb,Кредитная карта,yandex_dzen,,42,2022-04-23,33734
c70b0af8f79498ada01807b3d9de35f9,Кредитная карта,partner,m_video,26,2022-04-23,21375
16ce35fe18ce576738260d2525ed66ac,Договор на текущий счет для дебетовой карты,yandex_dzen,,1,2022-04-23,28014
155632111778ce74a6181dccf5c7b792,Кредитная карта,yandex_rsya,,45,2022-04-23,33657
da78c52953ad7be45f63f8f3516d3294,Договор на текущий счет для дебетовой карты,telegram,artstudioVL,36,2022-04-23,28926
1219a5df0587db69f69b5ac8fd591389,Договор на текущий счет для дебетовой карты,yandex_rsya,,21,2022-04-23,30154
b5c452cd8bcba96805cca9d4b6f29164,Кредитная карта,telegram,vechernii_m,16,2022-04-23,33689
9596a2e1017235366e9d6f0ba1ec0f61,Кредитная карта,partner,m_video,6,2022-04-23,14999
89fd30da5532d0fef38670d895bafb27,Кредитная карта,partner,megafon,48,2022-04-23,37762
c6ba5bc814e279808f92759f0c39b87f,Кредитная карта,yandex_rsya,,11,2022-04-23,49839
b831ba238fe3f071470da9743de57a73,Кредитная карта,partner,holodilnik_ru,4,2022-04-23,42200
363d636e8d06863dfc01f1200be48a54,Договор на текущий счет для дебетовой карты,telegram,lentachold,31,2022-04-23,10244
0cc6877814af0596df11724041f93b35,Договор на текущий счет для дебетовой карты,yandex_rsya,,9,2022-04-23,20119
4f9f0400fd0bce42278d9de8141413fd,Договор на текущий счет для дебетовой карты,yandex_dzen,,32,2022-04-23,35382
4e96a6e95619255fc248e8174c4540b7,Кредитная карта,yandex_dzen,,2,2022-04-23,34351
bcae1bb91ef399aa03efca29ec699488,Кредитная карта,yandex_rsya,,2,2022-04-23,4784
a13905c0c9fb9a16c7361301422c8919,Договор на текущий счет для дебетовой карты,yandex_rsya,,35,2022-04-23,28424
d49ac57f600c0282bc46924e4725c51b,Договор на текущий счет для дебетовой карты,partner,holodilnik_ru,0,2022-04-23,29316
4b816b3ca353bd78336622b6ff62bb36,Договор на текущий счет для дебетовой карты,yandex_rsya,,8,2022-04-23,45589
d97dab8c4f48ecfbd5efd5dfbf3b6055,Кредитная карта,yandex_rsya,,43,2022-04-23,40964
d8023df3505c2bbe40bfab407f8b41ec,Кредитная карта,yandex_dzen,,46,2022-04-23,5976
f578302ca59b5421cb8c30e129ba33b9,Договор на текущий счет для дебетовой карты,yandex_rsya,,43,2022-04-23,36433
8c4187869856c44745f71dc804483e18,Договор на текущий счет для дебетовой карты,partner,banki_ru,32,2022-04-23,18875
1a3dc27766075d3d6708693875956233,Договор на текущий счет для дебетовой карты,telegram,nftcolector,38,2022-04-23,24558
36ad69bdb936aac21bb56f215e87ce2d,Договор на текущий счет для дебетовой карты,yandex_rsya,,4,2022-04-23,24046
ab7646d33a748a68bcb660516da7fb5b,Кредитная карта,yandex_dzen,,18,2022-04-23,43738
1f62ae9c6f1655a70a8338404b3fcdf6,Кредитная карта,yandex_dzen,,44,2022-04-23,18642
51fbbe5834a11a44d5fdc5297cdc9694,Договор на текущий счет для дебетовой карты,partner,m_video,5,2022-04-23,33048
780e9e4ca71c4afb8cd1f1afccff3325,Кредитная карта,partner,m_video,27,2022-04-23,13955
c3e8ec9d8ae30a598d038f552d594e85,Кредитная карта,yandex_rsya,,37,2022-04-23,14365
613aeaf9d9fa59b20e515c772beeaf6c,Договор на текущий счет для дебетовой карты,yandex_dzen,,34,2022-04-23,4948
1f2b3d98d36d3d2a7a1fe155f3cf1adc,Кредитная карта,yandex_dzen,,9,2022-04-23,35234
e92955e0bfcfc18d7e6dadc615a3b10f,Кредитная карта,yandex_rsya,,22,2022-04-23,39478
3009a9d4cf669b6eb91804ae13f91c64,Кредитная карта,partner,sravni_ru,9,2022-04-23,12768
e4cc8adc26959991d70b4a9dd5053645,Кредитная карта,telegram,lite_exam,42,2022-04-23,31171
cbcbce928c2db537e3221d4a9a831e5e,Договор на текущий счет для дебетовой карты,telegram,Lit_ugolok,6,2022-04-23,24212
6b02830fd3c3de0ebef6c38449875b3f,Договор на текущий счет для дебетовой карты,yandex_rsya,,37,2022-04-23,5209
4e37a22504f92a4f1bc9df726738eeb0,Договор на текущий счет для дебетовой карты,yandex_rsya,,5,2022-04-23,10918
